Order ID,Order Date,Order Priority,Order Quantity,Discount,Ship Mode,CustID,ProductID,Ship Date
16005,12/25/2019 13:28,Not Specified,5,0.006,Regular Air,587,DW1319558,1/3/2020 4:02
16103,7/15/2019 2:20,Not Specified,19,0.022,Regular Air,325,ON1871545,8/7/2019 5:50
16775,11/22/2019 20:24,Low,5,0.023,Regular Air,338,CG1204027,12/5/2019 4:22
16866,2/6/2019 15:50,Not Specified,16,0.005,Regular Air,572,CS11950124,2/8/2019 22:16
17508,6/28/2019 4:16,Low,4,0.02,Express Air,59,SJ2050045,7/16/2019 21:08
18592,10/1/2019 22:02,Critical,16,0.019,Regular Air,607,MG768060,10/20/2019 14:54
18757,5/23/2019 1:34,Low,1,0.008,Express Air,326,MG1789097,6/10/2019 1:17
18851,12/17/2019 16:31,Critical,13,0.008,Express Air,606,KB165857,1/8/2020 17:01
19361,9/24/2019 4:25,Low,14,0.01,Regular Air,571,MP1817545,9/28/2019 19:47
19361,9/24/2019 15:51,Low,15,0.018,Regular Air,571,CA1231011,9/26/2019 11:04
19586,11/2/2019 4:06,Not Specified,7,0.02,Regular Air,595,MT1807045,11/29/2019 12:46
19718,6/25/2019 6:44,Low,2,0.021,Regular Air,588,IM5055106,7/20/2019 21:12
22085,3/9/2019 18:30,Low,2,0.016,Regular Air,595,CA1226592,3/15/2019 10:16
22085,3/10/2019 17:12,Low,13,0.019,Regular Air,595,CM1238582,3/22/2019 13:57
23618,11/28/2019 3:11,Medium,4,0.018,Regular Air,591,BE114557,12/1/2019 2:31
24066,4/13/2019 3:28,High,6,0.004,Delivery Truck,595,CC12370139,5/10/2019 5:10
24448,2/7/2019 9:36,High,12,0.013,Delivery Truck,59,XP218657,2/10/2019 17:55
24865,3/19/2019 14:54,High,3,0.013,Regular Air,571,PC1900048,4/2/2019 13:16
25348,5/9/2019 23:45,Critical,11,0.022,Regular Air,584,GR1456082,5/17/2019 23:34
25348,5/9/2019 1:20,Critical,5,0.008,Regular Air,584,BH1171039,6/3/2019 22:34
26657,9/30/2019 10:08,Medium,11,0.021,Regular Air,538,JH1618059,10/21/2019 4:46
26919,12/11/2019 15:27,Low,8,0.01,Regular Air,582,CA1231045,12/27/2019 18:14
26919,12/10/2019 19:13,Low,3,0.02,Regular Air,582,JF529560,12/12/2019 19:31
28228,7/11/2019 8:13,Not Specified,20,0.014,Regular Air,593,TC2098045,7/16/2019 17:09
29191,6/28/2019 22:14,Medium,4,0.018,Delivery Truck,572,CM1216093,7/18/2019 10:56
29347,8/12/2019 0:32,Medium,7,0.023,Regular Air,152,DL128657,8/27/2019 11:15
29991,10/5/2019 2:17,Low,19,0.023,Regular Air,584,ND18370139,10/24/2019 23:40
30886,5/12/2019 21:14,Low,7,0.006,Regular Air,577,SF10200134,6/4/2019 20:01
31042,11/19/2019 12:01,Medium,4,0.003,Delivery Truck,581,EB1384045,12/8/2019 15:38
31042,11/19/2019 19:15,Medium,18,0.02,Regular Air,581,AH10075140,12/11/2019 12:16
31555,1/4/2019 12:35,Critical,17,0.011,Regular Air,612,AM10360140,1/10/2019 9:20
31555,1/5/2019 11:11,Critical,2,0.024,Delivery Truck,612,CK1259592,1/19/2019 2:54
31744,9/10/2019 8:15,Medium,1,0.003,Regular Air,609,CA1226592,10/7/2019 7:45
32966,1/27/2019 1:19,Low,17,0,Delivery Truck,597,NL1831092,2/11/2019 11:59
32966,1/27/2019 22:21,Low,20,0.021,Regular Air,597,HF1499545,2/6/2019 6:45
33285,1/19/2019 5:33,High,5,0.01,Regular Air,404,KS163007,2/12/2019 4:30
33479,9/19/2019 1:59,Critical,19,0.011,Regular Air,572,CM1181545,10/13/2019 11:35
33637,11/24/2019 20:19,Low,8,0.008,Regular Air,404,CS1217558,11/30/2019 10:54
33670,4/28/2019 6:06,High,17,0.018,Regular Air,582,MH1729082,5/18/2019 15:02
33670,4/27/2019 15:33,High,12,0.002,Regular Air,582,SC2057582,4/30/2019 21:25
34400,12/25/2019 19:45,Low,13,0.021,Regular Air,611,HM14860125,1/8/2020 2:05
34400,12/25/2019 22:59,Low,8,0.003,Regular Air,611,AB1060058,12/31/2019 1:07
35045,4/3/2019 5:29,Medium,4,0.022,Regular Air,527,DP131057,4/6/2019 17:26
35590,12/3/2019 4:40,Critical,17,0.014,Regular Air,584,AS10090140,12/12/2019 22:09
36354,6/5/2019 1:27,Medium,2,0.017,Regular Air,603,TB2117564,6/7/2019 18:38
36512,3/29/2019 11:10,Not Specified,13,0.011,Delivery Truck,573,JF1519021,3/31/2019 1:22
36512,3/28/2019 2:02,Not Specified,13,0.012,Regular Air,573,JW5220111,4/16/2019 12:31
37124,3/30/2019 7:03,Low,16,0.013,Regular Air,424,DB13210139,4/20/2019 11:44
39399,12/18/2019 18:52,Medium,9,0.019,Regular Air,599,MV1748545,1/13/2020 12:17
39876,4/13/2019 3:40,High,7,0.002,Regular Air,591,KD1649527,4/29/2019 17:01
39876,4/14/2019 9:10,High,9,0.022,Regular Air,591,RB1979518,4/21/2019 6:08
39876,4/14/2019 0:50,High,13,0.018,Delivery Truck,591,DV1304559,5/14/2019 11:18
40032,12/1/2019 13:51,Low,10,0.021,Delivery Truck,404,AM107057,12/13/2019 12:16
40706,1/21/2019 0:05,Medium,14,0.015,Express Air,607,CM1271582,1/30/2019 14:48
42243,3/11/2019 22:08,Medium,18,0.011,Regular Air,470,JK153257,3/20/2019 20:01
42243,3/12/2019 1:43,Medium,6,0.024,Regular Air,470,JM161957,3/22/2019 7:49
42437,3/5/2019 5:08,Critical,6,0.006,Delivery Truck,542,BS1136545,3/7/2019 5:37
42437,3/6/2019 13:51,Critical,13,0.003,Regular Air,542,FC1424528,3/30/2019 0:01
42887,6/11/2019 13:49,Medium,4,0.014,Regular Air,604,EJ13720113,6/26/2019 21:31
42887,6/11/2019 12:19,Medium,6,0.001,Regular Air,604,FC1424528,6/30/2019 17:29
42887,6/10/2019 22:47,Medium,16,0.01,Delivery Truck,604,DK1298558,6/11/2019 22:57
43906,2/8/2019 14:53,High,3,0.01,Regular Air,574,JL1523536,2/13/2019 16:25
44422,4/13/2019 22:34,Medium,6,0.018,Regular Air,576,EM1381058,4/19/2019 18:05
44422,4/14/2019 23:56,Medium,19,0.013,Regular Air,576,CR127307,4/23/2019 13:00
44422,4/13/2019 10:47,Medium,4,0.006,Regular Air,576,CA1196566,5/8/2019 2:40
45127,12/31/2019 21:05,Medium,17,0.014,Regular Air,475,GM1444027,1/12/2020 4:40
45571,9/23/2019 7:47,Medium,1,0.005,Regular Air,613,CC1210045,10/4/2019 6:30
45571,9/24/2019 22:19,Medium,1,0.025,Regular Air,613,NP1832582,10/19/2019 13:04
45571,9/24/2019 8:48,Medium,11,0.016,Regular Air,613,CR2625108,10/2/2019 1:20
45575,4/12/2019 23:44,Critical,13,0.006,Regular Air,339,TT114602,5/9/2019 20:24
45860,8/13/2019 1:44,Low,11,0.009,Regular Air,326,BT1168066,9/4/2019 17:48
46852,1/29/2019 9:33,Not Specified,16,0.006,Express Air,573,JF15295139,1/30/2019 17:06
46852,1/28/2019 16:37,Not Specified,15,0.002,Regular Air,573,AH10030140,2/12/2019 2:07
47399,8/2/2019 17:25,Low,6,0.009,Regular Air,613,PJ1883564,8/15/2019 18:37
47777,11/26/2019 16:14,Low,7,0.025,Regular Air,602,DL1331591,11/30/2019 18:31
48423,11/1/2019 16:24,High,14,0.019,Regular Air,603,AG1090082,11/18/2019 19:51
48993,6/1/2019 16:06,Low,12,0.002,Express Air,594,BS1159066,6/6/2019 9:01
50403,5/13/2019 15:50,Not Specified,9,0.012,Regular Air,600,MG1789097,5/24/2019 20:20
51044,1/18/2019 11:36,Low,12,0.006,Regular Air,577,AA1037582,2/10/2019 3:38
51044,1/18/2019 5:22,Low,3,0.016,Delivery Truck,577,LH1690018,1/24/2019 8:08
51044,1/18/2019 16:29,Low,7,0.014,Regular Air,577,TM2149059,2/14/2019 5:56
51876,3/7/2019 10:46,Critical,4,0.018,Regular Air,588,CP1234058,3/12/2019 13:18
54371,2/15/2019 8:10,Not Specified,18,0.015,Regular Air,605,JD16150139,3/17/2019 23:20
54371,2/16/2019 13:11,Not Specified,3,0,Regular Air,605,TT1107049,3/11/2019 16:15
55623,10/5/2019 12:32,Critical,10,0.005,Delivery Truck,19,BM1114028,10/31/2019 14:56
55651,3/8/2019 23:38,Medium,20,0.018,Regular Air,191,CC1261048,3/22/2019 18:05
55651,3/8/2019 14:22,Medium,4,0.023,Regular Air,191,BN11470139,3/16/2019 19:44
57058,5/10/2019 20:37,Medium,15,0,Express Air,19,CM1219045,5/20/2019 13:08
57058,5/9/2019 21:36,Medium,11,0.019,Regular Air,19,GK1462026,5/30/2019 15:24
57574,7/23/2019 21:24,Critical,17,0.02,Delivery Truck,594,RB1936045,8/14/2019 16:45
57602,5/18/2019 9:48,Low,9,0.021,Regular Air,609,DH1307559,5/19/2019 17:15
59361,8/30/2019 13:50,High,2,0.024,Regular Air,606,TS2137058,9/21/2019 11:20
59492,11/1/2019 18:27,Not Specified,7,0.005,Regular Air,612,RD1958514,11/2/2019 6:10
2023,5/5/2019 6:02,Low,10,0.003,Regular Air,617,EG13900139,5/14/2019 21:32
2023,5/6/2019 16:57,Low,3,0.024,Regular Air,617,BD1177045,5/20/2019 18:51
5254,7/26/2019 6:40,Not Specified,9,0.006,Regular Air,622,AP1072092,8/10/2019 3:15
5954,12/3/2019 16:26,Critical,5,0.02,Delivery Truck,172,SG2089059,12/26/2019 22:54
6018,8/18/2019 13:34,Low,6,0.022,Regular Air,624,CP1234036,9/16/2019 3:14
6018,8/18/2019 5:45,Low,6,0.007,Regular Air,624,MS17830139,8/25/2019 4:48
8007,2/12/2019 6:35,Low,19,0.005,Regular Air,169,MG17680144,2/17/2019 18:03
8070,1/28/2019 0:37,Medium,19,0.007,Regular Air,623,MY1738096,2/26/2019 2:39
8803,12/21/2019 6:33,Not Specified,10,0.01,Regular Air,622,SF10200134,1/3/2020 10:01
8803,12/20/2019 6:50,Not Specified,18,0.017,Regular Air,622,NC183407,12/21/2019 19:18
21220,12/23/2019 0:24,Not Specified,9,0.014,Delivery Truck,623,SC102302,1/16/2020 15:04
23812,7/27/2019 8:45,Critical,7,0.002,Delivery Truck,624,GB145307,8/3/2019 22:13
26084,10/17/2019 4:57,Low,13,0.025,Express Air,579,KE1642039,11/11/2019 22:26
27302,9/12/2019 20:35,Low,4,0,Regular Air,169,EG1390045,9/26/2019 17:33
27302,9/13/2019 2:59,Low,1,0.017,Regular Air,169,PO1886545,9/20/2019 11:13
28742,4/29/2019 16:20,Low,3,0.021,Regular Air,623,DO1343558,5/28/2019 16:21
28742,4/29/2019 13:17,Low,15,0.002,Delivery Truck,623,TH212357,5/21/2019 9:07
34723,12/10/2019 3:05,Medium,3,0.013,Delivery Truck,630,BH1171048,12/17/2019 7:54
34723,12/10/2019 3:16,Medium,3,0.024,Delivery Truck,630,CP1208527,12/24/2019 23:07
34723,12/9/2019 12:54,Medium,6,0.022,Regular Air,630,AP1072092,12/21/2019 0:35
34757,5/28/2019 14:52,High,3,0.022,Express Air,630,BS1159066,5/30/2019 1:02
35299,8/10/2019 8:31,Not Specified,4,0.015,Regular Air,621,AS10090140,8/26/2019 7:33
40772,2/14/2019 11:29,Critical,9,0.003,Regular Air,627,AD10180140,2/22/2019 0:49
43138,3/14/2019 11:18,Low,1,0.009,Regular Air,308,NC183407,4/1/2019 19:01
43138,3/14/2019 7:52,Low,16,0.013,Delivery Truck,308,KD1627027,4/12/2019 15:14
50466,6/28/2019 21:22,Critical,5,0.01,Express Air,624,JD16060120,7/27/2019 15:55
50818,10/6/2019 1:48,Medium,17,0.02,Regular Air,630,NF18385139,10/28/2019 18:16
52068,1/14/2019 11:49,Not Specified,17,0.009,Regular Air,616,PJ1883564,2/4/2019 23:38
52068,1/13/2019 1:31,Not Specified,18,0.024,Delivery Truck,616,SS2041045,1/23/2019 3:27
52068,1/13/2019 16:12,Not Specified,18,0.022,Delivery Truck,616,HG1502559,1/23/2019 22:13
52068,1/14/2019 16:52,Not Specified,1,0.008,Delivery Truck,616,JL1583527,1/22/2019 21:55
53378,7/14/2019 21:22,Medium,6,0.015,Express Air,618,PV8985108,8/9/2019 10:55
53378,7/14/2019 20:36,Medium,6,0.021,Regular Air,618,RO1978027,8/11/2019 21:28
53378,7/13/2019 10:44,Medium,3,0.013,Regular Air,618,CP1234058,7/23/2019 21:48
55655,9/25/2019 4:37,Low,8,0.003,Regular Air,624,NW1840082,10/16/2019 9:27
57157,2/27/2019 1:42,Critical,10,0.006,Regular Air,169,SF10065137,3/29/2019 11:14
58181,10/8/2019 21:04,Not Specified,18,0.011,Regular Air,622,SJ2012545,10/22/2019 13:43
58883,8/13/2019 2:51,Low,16,0.018,Regular Air,169,Dp1324066,8/14/2019 18:08
1925,3/4/2019 17:45,Critical,12,0.012,Regular Air,87,DM1352558,3/28/2019 5:59
8450,4/13/2019 13:14,Not Specified,15,0.001,Regular Air,235,EM420086,5/13/2019 3:08
8450,4/14/2019 5:38,Not Specified,5,0.01,Regular Air,235,NF183858,4/18/2019 16:32
16164,1/4/2019 4:58,Low,10,0.022,Delivery Truck,235,DA1345031,1/6/2019 9:51
32356,10/10/2019 19:07,Not Specified,10,0.007,Regular Air,636,JH1591066,11/6/2019 9:56
32356,10/10/2019 20:21,Not Specified,18,0.017,Delivery Truck,636,DK1298558,10/17/2019 9:42
40611,3/28/2019 8:52,Not Specified,16,0,Express Air,632,RB19570120,4/17/2019 20:00
40611,3/29/2019 2:55,Not Specified,12,0.008,Regular Air,632,AC1045058,4/7/2019 17:42
40901,7/30/2019 12:27,Medium,8,0.013,Regular Air,632,AB10255140,8/25/2019 22:07
40901,7/29/2019 2:17,Medium,14,0.016,Express Air,632,SG10605107,8/7/2019 10:08
41634,12/8/2019 7:20,Not Specified,13,0,Regular Air,632,CT1199566,12/19/2019 12:41
41634,12/8/2019 9:25,Not Specified,10,0.023,Regular Air,632,BH117107,12/16/2019 4:22
41766,9/12/2019 8:08,Critical,15,0.023,Delivery Truck,382,JD1579059,9/28/2019 5:03
44646,1/4/2019 3:50,Low,2,0.011,Regular Air,638,LH1715545,1/30/2019 10:17
45825,10/7/2019 0:28,Medium,17,0.019,Regular Air,127,RK1930082,11/2/2019 3:54
49344,12/31/2019 12:31,Low,5,0.009,Regular Air,636,EB1397518,1/4/2020 0:04
49344,12/30/2019 5:58,Low,15,0.02,Regular Air,636,LR1703558,1/7/2020 9:27
49351,3/30/2019 21:17,Low,19,0.012,Regular Air,634,ON1871582,4/3/2019 8:56
52419,9/19/2019 21:42,High,15,0.001,Regular Air,81,AB10060140,10/8/2019 13:13
54786,1/12/2019 6:13,Not Specified,12,0.005,Regular Air,636,DP131057,2/4/2019 7:01
1217,4/25/2019 15:37,Not Specified,4,0.018,Regular Air,640,KN163907,4/28/2019 20:23
3202,12/23/2019 12:28,Low,9,0.021,Regular Air,641,AC1042027,1/4/2020 11:09
10567,3/30/2019 20:25,High,11,0.011,Delivery Truck,645,GM1444037,4/24/2019 13:29
12711,2/20/2019 5:39,Critical,6,0.004,Regular Air,640,SC1072524,3/1/2019 1:29
12711,2/19/2019 0:27,Critical,18,0.023,Regular Air,640,TS212057,3/9/2019 15:57
13543,8/9/2019 10:54,Medium,19,0.014,Regular Air,291,SG2047031,9/7/2019 0:37
18374,10/1/2019 1:58,Low,11,0.005,Regular Air,646,MG768033,10/6/2019 23:25
21382,1/12/2019 5:21,Critical,10,0.016,Delivery Truck,291,JM1525027,2/4/2019 13:18
21382,1/12/2019 15:02,Critical,4,0.019,Regular Air,291,EM1414039,1/13/2019 20:52
21638,4/17/2019 22:51,High,12,0.009,Regular Air,644,EM1414058,4/19/2019 11:40
25314,2/25/2019 0:35,High,15,0.025,Regular Air,646,LC6930134,2/26/2019 9:19
26310,7/29/2019 14:17,Not Specified,15,0.019,Regular Air,642,RP192707,8/3/2019 17:53
26310,7/29/2019 21:56,Not Specified,7,0.021,Regular Air,642,LS1720080,8/23/2019 7:03
27616,7/30/2019 12:28,Low,12,0.011,Regular Air,645,FM1429065,8/1/2019 4:23
31106,2/17/2019 14:54,Low,2,0.012,Regular Air,646,CM1271582,3/7/2019 2:01
31106,2/17/2019 20:44,Low,15,0.021,Regular Air,646,MA1756037,3/9/2019 13:09
31106,2/16/2019 22:00,Low,15,0.023,Regular Air,646,MS1736578,3/12/2019 12:01
31106,2/17/2019 18:47,Low,5,0.002,Regular Air,646,Dp1324027,3/15/2019 3:14
31170,1/28/2019 16:14,Medium,12,0.02,Regular Air,644,TS21160102,2/16/2019 6:43
35842,5/24/2019 22:16,High,8,0.016,Regular Air,645,CM1265545,6/23/2019 15:58
39143,4/6/2019 20:25,Not Specified,14,0.001,Delivery Truck,641,CC12370139,4/18/2019 2:14
43493,5/11/2019 21:55,High,9,0.019,Regular Air,646,LH17155118,5/15/2019 13:50
43493,5/11/2019 6:23,High,7,0.002,Regular Air,646,DK1298582,5/29/2019 0:06
43493,5/11/2019 20:39,High,15,0.001,Regular Air,646,CP1234058,6/5/2019 7:00
43555,7/4/2019 1:53,Medium,4,0.007,Regular Air,640,JB1600093,7/27/2019 22:39
45767,7/10/2019 17:43,High,3,0.015,Express Air,646,DO1343558,7/31/2019 23:06
46979,7/17/2019 11:14,Low,2,0.006,Delivery Truck,642,MN1793527,8/1/2019 14:46
46979,7/17/2019 12:09,Low,8,0,Regular Air,642,BD1177045,8/13/2019 7:16
56548,9/5/2019 14:44,Medium,4,0.025,Delivery Truck,644,AB100157,9/18/2019 18:41
15491,1/18/2019 9:05,Medium,18,0.006,Regular Air,404,ML1826548,2/12/2019 2:56
29216,12/29/2019 4:57,Critical,17,0.017,Regular Air,651,PJ19015139,12/31/2019 17:07
29216,12/30/2019 15:52,Critical,10,0.012,Delivery Truck,651,AB100157,1/12/2020 6:51
30405,4/29/2019 21:40,Low,4,0.008,Delivery Truck,650,SC10680134,5/11/2019 15:28
30976,10/25/2019 23:05,High,15,0.025,Regular Air,159,CJ1187518,11/18/2019 8:42
33793,6/28/2019 21:21,Critical,15,0.017,Regular Air,649,CC237060,6/29/2019 10:01
35040,4/19/2019 19:36,Not Specified,14,0.015,Regular Air,159,HG1484545,5/15/2019 9:07
42886,1/8/2019 7:27,Medium,6,0.003,Regular Air,543,CS1246011,1/30/2019 10:32
48448,11/16/2019 21:47,Low,15,0.006,Regular Air,649,CA1196566,11/27/2019 11:44
50055,10/19/2019 17:35,Medium,8,0.001,Regular Air,159,AP1091559,11/1/2019 1:43
50055,10/18/2019 16:34,Medium,17,0,Regular Air,159,EH1412578,11/10/2019 6:10
55171,10/26/2019 4:56,High,11,0.008,Regular Air,651,EB1397518,11/22/2019 1:36
55171,10/26/2019 11:29,High,4,0.021,Regular Air,651,ES14020120,11/20/2019 0:07
55683,7/15/2019 23:59,High,12,0.002,Regular Air,593,JE1616559,7/18/2019 3:38
59456,1/8/2019 3:40,Low,15,0.022,Regular Air,650,GP1474058,1/30/2019 0:43
324,3/20/2019 14:06,Critical,7,0.019,Regular Air,655,BP123022,4/16/2019 5:14
3650,5/27/2019 20:28,Not Specified,5,0.014,Express Air,569,BD163561,6/6/2019 1:32
3650,5/28/2019 19:48,Not Specified,3,0.011,Delivery Truck,569,HA1492027,6/6/2019 2:51
6339,12/11/2019 6:45,Critical,18,0.012,Regular Air,654,AI108557,12/14/2019 10:11
7941,3/24/2019 22:49,Low,17,0.016,Regular Air,147,MD1735028,4/13/2019 3:23
8034,1/19/2019 14:13,High,5,0.011,Regular Air,660,SF10065137,1/22/2019 11:02
8034,1/19/2019 11:05,High,16,0.021,Regular Air,660,CM123857,1/30/2019 6:14
8034,1/19/2019 3:45,High,3,0.01,Delivery Truck,660,HJ1487559,2/8/2019 19:14
9473,10/11/2019 2:33,Not Specified,12,0.02,Regular Air,654,SS20140104,10/16/2019 6:59
9473,10/12/2019 17:55,Not Specified,7,0.005,Regular Air,654,MY1738092,10/20/2019 3:40
9473,10/11/2019 9:00,Not Specified,3,0.018,Regular Air,654,KB1631578,11/10/2019 2:26
10951,11/6/2019 21:13,Not Specified,3,0.008,Regular Air,147,AA1048059,11/27/2019 9:42
13988,8/2/2019 19:30,Not Specified,16,0.014,Regular Air,662,ML180407,8/8/2019 11:26
13988,8/2/2019 13:51,Not Specified,4,0.004,Regular Air,662,AI108557,8/23/2019 5:46
13988,8/2/2019 2:24,Not Specified,3,0.017,Express Air,662,MH1811558,8/17/2019 10:46
14241,6/15/2019 13:44,Critical,12,0.002,Regular Air,662,LW172157,6/29/2019 11:45
15524,5/12/2019 19:42,Medium,10,0.006,Regular Air,661,MS1736578,5/19/2019 22:44
17862,5/8/2019 17:16,Not Specified,15,0.006,Regular Air,147,TA213857,5/21/2019 13:07
17862,5/8/2019 6:28,Not Specified,15,0.013,Express Air,147,MC1763559,5/16/2019 7:17
20032,11/5/2019 14:40,Medium,14,0.023,Regular Air,658,SW202458,11/16/2019 22:38
23140,2/8/2019 3:37,High,8,0.006,Regular Air,662,AB16523,2/15/2019 3:01
23140,2/9/2019 19:19,High,10,0.014,Regular Air,662,JM15265102,2/22/2019 2:10
23648,9/25/2019 20:10,Critical,7,0.005,Regular Air,658,TH1123561,10/24/2019 9:01
23648,9/24/2019 20:52,Critical,18,0.003,Regular Air,658,CM1271582,10/7/2019 15:07
25443,9/23/2019 16:42,Medium,4,0.002,Regular Air,224,DV1304558,10/19/2019 19:36
28294,5/23/2019 8:08,High,15,0.016,Regular Air,487,JB1600093,6/8/2019 8:36
28453,12/29/2019 14:17,Critical,11,0.018,Regular Air,204,RA1994545,1/23/2020 4:19
28899,6/14/2019 4:18,Low,12,0.01,Regular Air,656,LC6930134,7/5/2019 19:23
30343,5/22/2019 9:32,Critical,14,0.017,Regular Air,663,EG39003,6/8/2019 18:17
32100,5/24/2019 11:56,Medium,2,0.015,Regular Air,658,AR1034582,6/9/2019 22:05
32804,9/9/2019 11:02,Medium,18,0.001,Regular Air,204,CS1246011,9/23/2019 6:20
32804,9/9/2019 9:29,Medium,17,0.022,Regular Air,204,JH16180120,10/1/2019 0:33
33184,2/14/2019 9:26,Not Specified,12,0,Regular Air,660,LS1723082,2/25/2019 11:05
33184,2/14/2019 1:21,Not Specified,13,0.008,Regular Air,660,LH1702093,3/8/2019 20:13
33731,10/8/2019 23:54,High,15,0.012,Delivery Truck,654,CC1237011,11/2/2019 18:07
33731,10/8/2019 20:50,High,17,0.005,Regular Air,654,VF21715120,10/27/2019 15:22
33731,10/9/2019 9:02,High,5,0.012,Regular Air,654,EB1393059,10/23/2019 23:43
42374,7/17/2019 14:03,Critical,19,0.012,Express Air,660,RW9540117,7/25/2019 12:38
42374,7/17/2019 20:51,Critical,17,0.022,Regular Air,660,TT1107049,7/26/2019 1:50
42374,7/17/2019 17:23,Critical,12,0.02,Regular Air,660,CR1282058,7/22/2019 0:45
43045,6/15/2019 1:15,Medium,16,0.025,Regular Air,147,DB1366045,6/25/2019 5:55
43045,6/15/2019 0:28,Medium,10,0.002,Delivery Truck,147,LW1699045,6/18/2019 11:55
44678,10/14/2019 18:04,Low,5,0.009,Regular Air,660,CL1189066,11/7/2019 1:31
44678,10/14/2019 5:21,Low,2,0.022,Regular Air,660,HM498033,10/20/2019 23:46
44805,9/15/2019 17:04,High,4,0.025,Regular Air,654,MG1769564,10/8/2019 20:27
48868,6/14/2019 3:59,Not Specified,7,0.024,Express Air,664,TW21025139,7/1/2019 8:26
48868,6/13/2019 6:13,Not Specified,19,0.021,Regular Air,664,JL1517518,6/28/2019 5:56
52197,8/5/2019 12:40,Critical,9,0.013,Regular Air,657,PF1912027,8/10/2019 14:39
52197,8/5/2019 2:10,Critical,6,0.013,Regular Air,657,SF2020039,8/14/2019 17:09
52678,7/30/2019 12:05,High,10,0.02,Delivery Truck,654,MP181757,8/26/2019 20:49
56644,11/28/2019 10:57,Not Specified,9,0.01,Regular Air,105,SP205457,12/18/2019 6:55
57280,1/31/2019 1:28,Medium,19,0.022,Express Air,660,RD1958514,2/18/2019 11:13
57767,4/12/2019 11:30,Critical,8,0.01,Regular Air,653,SK1999045,4/22/2019 7:21
59491,3/25/2019 3:15,High,5,0.014,Regular Air,526,BD163561,3/27/2019 13:14
59491,3/24/2019 11:32,High,15,0.015,Regular Air,526,SM2000591,4/2/2019 8:44
59491,3/25/2019 9:40,High,17,0.003,Regular Air,526,DJ3510137,4/16/2019 12:36
292,1/13/2019 7:01,High,15,0.006,Regular Air,571,AA1037582,1/29/2019 2:30
8293,8/11/2019 0:22,Low,15,0.02,Regular Air,437,PB192107,9/9/2019 15:50
15715,10/15/2019 15:16,Critical,5,0.004,Regular Air,666,MG1820518,10/29/2019 16:18
16935,12/16/2019 4:37,Not Specified,19,0.023,Regular Air,669,GM1468091,1/3/2020 15:19
16935,12/15/2019 22:30,Not Specified,13,0.009,Express Air,669,TB215205,12/21/2019 16:24
19361,9/24/2019 10:10,Low,16,0.006,Regular Air,571,BM1178582,10/23/2019 12:18
20292,11/8/2019 16:18,Medium,12,0,Regular Air,669,JD16015102,12/7/2019 8:17
20292,11/8/2019 19:00,Medium,13,0.022,Regular Air,669,LC7050110,12/4/2019 10:05
21860,4/28/2019 18:30,Critical,4,0.008,Express Air,673,TS1143085,5/20/2019 1:42
24775,2/18/2019 18:42,Critical,17,0.018,Delivery Truck,672,AB600103,3/20/2019 4:53
24775,2/18/2019 13:56,Critical,15,0.022,Regular Air,672,MF1766527,3/15/2019 11:50
28929,10/10/2019 4:00,Medium,16,0.01,Regular Air,670,MZ1733545,10/12/2019 21:40
28929,10/10/2019 9:03,Medium,4,0.024,Regular Air,670,SG1047047,10/24/2019 8:09
37350,5/21/2019 8:19,Critical,6,0.005,Regular Air,666,AF1087014,6/14/2019 7:01
37765,11/24/2019 1:40,Low,10,0.002,Express Air,673,JD606049,12/4/2019 4:15
37765,11/24/2019 3:42,Low,18,0.003,Regular Air,673,DM1295551,12/13/2019 5:04
37765,11/25/2019 13:43,Low,7,0.007,Delivery Truck,673,MC1784545,12/3/2019 8:48
40388,7/24/2019 16:15,Critical,16,0.008,Regular Air,665,SM2032036,8/23/2019 5:02
43556,7/22/2019 19:36,Low,11,0.013,Regular Air,670,AS285108,8/3/2019 12:41
47014,5/13/2019 5:53,Critical,6,0.014,Delivery Truck,593,JL1583527,5/16/2019 6:06
48128,4/11/2019 16:35,Medium,6,0.01,Express Air,671,KH1633059,4/25/2019 14:39
48704,1/10/2019 1:31,High,15,0.017,Regular Air,666,JB15400139,2/5/2019 0:34
50532,8/15/2019 6:39,Medium,16,0.024,Regular Air,674,JP1546082,8/20/2019 21:55
50532,8/14/2019 21:32,Medium,3,0.011,Regular Air,674,CM122357,8/27/2019 4:14
55683,7/15/2019 23:54,High,9,0.025,Regular Air,593,JR567038,8/4/2019 8:02
130,5/7/2019 9:38,High,16,0.018,Express Air,676,CC1210082,5/8/2019 3:32
130,5/8/2019 6:47,High,13,0.004,Regular Air,676,TG1164060,6/4/2019 14:43
130,5/7/2019 4:53,High,17,0.005,Regular Air,676,SG2047031,5/8/2019 10:53
2240,3/5/2019 9:00,Not Specified,14,0.008,Regular Air,484,CC1214548,3/9/2019 8:59
2240,3/5/2019 21:33,Not Specified,14,0.002,Regular Air,484,LF17185139,3/16/2019 20:38
6501,1/14/2019 0:19,High,15,0.011,Regular Air,681,KH6630110,2/5/2019 12:25
6501,1/13/2019 10:04,High,14,0.006,Regular Air,681,MW182207,2/4/2019 1:06
6529,11/26/2019 12:05,Medium,11,0.012,Regular Air,293,AG1052582,11/29/2019 22:37
10053,1/11/2019 18:46,High,18,0.024,Regular Air,610,AH10030140,1/14/2019 23:38
